Country,Region,Study_midyear,Species,Biome,Leaf_habit,Soil_drainage,MAT,MAP
USA,Michigan,2013.5,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0
USA,Oklahoma,1999.5,Mix,Temperate,Deciduous,Dry,16.3,914.0
USA,Oklahoma,2000.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0
USA,Oklahoma,2001.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0
USA,Oklahoma,2002.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0
USA,Oklahoma,2003.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0
USA,Oklahoma,2004.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0
USA,Oklahoma,2005.0,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0
USA,Oklahoma,2010.0,Bromus japonicus; Ambrosia trifida; Apocynum spp.; Solanum carolinense; Veronia baldwinii; Securigera varia; Tridens flavus; Sorghum halapense,Temperate,Deciduous,Dry,16.3,895.0
USA,Oklahoma,2011.0,Bromus japonicus; Ambrosia trifida; Apocynum spp.; Solanum carolinense; Veronia baldwinii; Securigera varia; Tridens flavus; Sorghum halapense,Temperate,Deciduous,Dry,16.3,895.0
USA,Oklahoma,2012.0,Bromus japonicus; Ambrosia trifida; Apocynum spp.; Solanum carolinense; Veronia baldwinii; Securigera varia; Tridens flavus; Sorghum halapense,Temperate,Deciduous,Dry,16.3,895.0
USA,Washington,1996.5,Pseudotsuga menziesii,Temperate,Evergreen,Dry,5.7,660.0
China,Heilongjiang,2012.0,"Picea koraiensis, Abies nephrolepis, Pinus koraiensi",Temperate,Mixed,Dry,-0.5,715.0
Germany,Schleswig-Holstein,2010.5,Brassica napus,Temperate,Evergreen,Dry,8.9,778.0
Hungary,Kiskunság,2010.0,"Cistus monspeliensis L., Helichrysum italicum G. Don.",Mediterranean,Mixed,Dry,10.6,505.0
Russia,Ural Branch,2011.0,Pinus,Boreal,Evergreen,Dry,0.1,693.0
Russia,Ural Branch,2012.0,Pinus,Boreal,Evergreen,Dry,0.1,693.0
Russia,Ural Branch,2013.0,Pinus,Boreal,Evergreen,Dry,0.1,693.0
USA,Kansas,1987.5,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum,Temperate,Deciduous,Dry,12.5,835.0
USA,Kansas,1991.0,"Sorghum bicolor, Triticum aestivum, Andropogon gerardii",Temperate,Deciduous,Dry,12.5,835.0
USA,Kansas,1995.0,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0
USA,Kansas,1996.5,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum,Temperate,Deciduous,Dry,12.8,835.0
USA,Kansas,1997.0,Andropogon gerardii,Temperate,Deciduous,Dry,12.9,844.0
USA,Kansas,2000.0,"Andropogon gerardii, Cornus drummondii",Temperate,Deciduous,Dry,12.5,835.0
USA,Kansas,1998.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,1999.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,2000.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,2001.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,2002.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,2003.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,2004.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,2005.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,2006.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,2006.5,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,2007.0,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,2010.0,"Andropogon gerardii, Sorghastrum nutans",Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,2011.0,"Andropogon gerardii, Sorghastrum nutans",Temperate,Deciduous,Dry,13.0,835.0
USA,Kansas,2012.0,"Andropogon gerardii, Sorghastrum nutans",Temperate,Deciduous,Dry,13.0,835.0
South Korea,Seoul,2011.0,Quercus variabilis,Temperate,Deciduous,Dry,12.5,1450.5
South Korea,Seoul,2012.0,Pinus densiflora,Temperate,Deciduous,Dry,12.5,1450.5
South Korea,Seoul,2015.5,Pinus densiflora,Temperate,Evergreen,Dry,12.5,1450.5
China,Yunnan,2012.0,E. globulus,Subtropical,Deciduous,Dry,15.0,1011.0
China,Jiangshu,2012.0,Oryza sativa,Subtropical,Deciduous,Wet,15.5,1100.0
Spain,Madrid,2010.0,Zea mays,Mediterranean,Deciduous,Dry,14.0,350.0
Costa Rica,Caribbean lowlands,2004.0,Pentaclethra macroloba (Willd.),Tropical,Evergreen,Dry,25.100000000000005,4537.0
Costa Rica,Caribbean lowlands,2007.0,Pentaclethra macroloba (Willd.),Tropical,Evergreen,Dry,25.100000000000005,4537.0
Spain,Canary Islands,2007.0,Pinus canariensis,Mediterranean,Evergreen,Dry,12.6,695.0
USA,New York,1995.0,Acer rubrum; Pinus strobus; Tsuga canadensis; Larix laricina,Temperate,Mixed,Wet,6.5,1170.0
USA,New York,1996.0,Acer rubrum; Pinus strobus; Tsuga canadensis; Larix laricina,Temperate,Mixed,Wet,6.5,1170.0
Mexico,Veracruz,2011.0,"Pachira aquatica Aubl, Cyperus giganteus",Tropical,Deciduous,Wet,27.0,1425.0
Tanzania,Tanga,2014.5,"Balanites aegyptiaca, Acacia nicotica",Mediterranean,Deciduous,Dry,21.0,536.0
Mongolia,Northern Mongolia,2009.0,"Larix siberica, Pinus siberica, Vaccinum vitis-idaea, Salix, Artemisia tanacetifolia, Laymus chinensis, Carex pediformis, F. lenensis, Potentilla acaulis",Boreal,Mixed,Dry,-4.5,295.0
Mongolia,Northern Mongolia,2010.0,"Salix, Artemisia tanacetifolia, Laymus chinensis, Larix siberica, Pinus siberica, Vaccinum vitis-idaea, Carex pediformis, F. lenensis, Potentilla acaulis",Boreal,Mixed,Dry,-4.5,295.0
Mongolia,Northern Mongolia,2011.0,"Salix, Artemisia tanacetifolia, Laymus chinensis, Carex pediformis, F. lenensis, Potentilla acaulis, Larix siberica, Pinus siberica, Vaccinum vitis-idaea",Boreal,Mixed,Dry,-4.5,295.0
Canada,Nova Scotia,2004.0,Abies balsamea; Picea rubens; Picea glauca,Temperate,Evergreen,Dry,5.5,1290.0
Malaysia,Borneo,2004.0,Mix,Tropical,Evergreen,Dry,27.0,2700.0
Kenya,Nyanza province,2009.0,Themeda triandra,Tropical,Deciduous,Dry,22.5,1346.0
China,Hubei,2009.0,Triticum aestivum,Temperate,Deciduous,Dry,11.9,550.0
China,Hubei,2010.5,"Brassica napus, Oryza sativa L.",Subtropical,Deciduous,Dry,17.8,1361.0
China,Gansu,2005.0,"Stipa bungeana, Tripolium vulgare Ness",Temperate,Deciduous,Dry,6.7,382.0
China,Gansu,2011.0,"Stipa bungeana, Artemisia frigida",Temperate,Deciduous,Dry,6.7,382.0
USA,Hawaii,1991.5,Pennisetum clandestinum,Tropical,Evergreen,Dry,22.3,2500.0
Canada,Ontario,2012.0,Acer saccharum Marsh,Temperate,Deciduous,Dry,5.0,1074.0
USA,Mississippi,1996.5,Quercus spp.,Temperate,Deciduous,Wet,17.3,1346.0
USA,Arkansas,2011.0,Glycine max,Temperate,Deciduous,Dry,15.9,1337.0
USA,Arkansas,2012.0,Glycine max,Temperate,Deciduous,Dry,15.9,1337.0
Canada,Alberta,1994.0,"Fallow, Hordeum vulgare",Temperate,Deciduous,Dry,5.7,386.0
Canada,Alberta,1996.0,"Fallow, Hordeum vulgare",Temperate,Deciduous,Dry,5.7,386.0
China,Tibet,2000.0,Triticum aestivum,Temperate,Deciduous,Dry,7.5,425.0
China,Tibet,2001.0,Triticum aestivum,Temperate,Deciduous,Dry,7.5,425.0
China,Heilongjiang,2013.0,"Pinus koraiensis, Tilia amurensis, Acer pictum subsp. mono, Pinus koraiensis, Betula platyphylla, Larix gmelinii, Acer pictum subsp. mono, Betula platyphylla, Larix gmelinii",Temperate,Mixed,Dry,-0.3,676.0
China,Heilongjiang,2013.5,"Pinus koraiensis, Picea koraiensis",Temperate,Evergreen,Dry,-0.3,676.0
China,Heilongjiang,2010.5,Abies nephrolepis,Temperate,Evergreen,Dry,-0.3,676.0
China,Heilongjiang,2011.5,Abies nephrolepis,Temperate,Evergreen,Dry,-0.3,676.0
China,Heilongjiang,2012.5,Abies nephrolepis,Temperate,Evergreen,Dry,-0.3,676.0
China,Heilongjiang,2013.5,Abies nephrolepis,Temperate,Evergreen,Dry,-0.3,676.0
China,Heilongjiang,2014.5,Abies nephrolepis,Temperate,Evergreen,Dry,-0.3,676.0
China,Heilongjiang,2012.0,"Pinus koraiensis, Betula castata, Tilia amurensis,, Betula platyphylla, Larix gmelinii, Picea koraiensis,, Larix gmelinii, Fraxinus mandshurica, Acer mono,, Pinus koraiensis, Phellodendron amurense, Acer mono,",Temperate,Deciduous,Dry,-0.3,676.0
Brazil,Jaboticabal,2013.0,Brachiaria brizantha,Tropical,Deciduous,Dry,22.3,1424.0
Brazil,Jaboticabal,2014.0,Brachiaria brizantha,Tropical,Deciduous,Dry,22.3,1424.0
USA,Indiana,2005.5,Morus alba; Ulmus pumila,Temperate,Deciduous,Dry,11.3,1095.0
USA,Indiana,2005.5,Acer saccharinum; Quercus alba; Platanus occidentalis; Populus deltoides,Temperate,Deciduous,Dry,11.3,1095.0
China,Zhejiang,2008.0,"Phyllostachys pubescens, Castanopsis sclerophylla, Lithocarpus glaber",Subtropical,Evergreen,Dry,16.0,1400.0
China,Zhejiang,2012.0,Castanea mollissima,Subtropical,Deciduous,Dry,15.8,1424.0
Canada,Alberta,2006.0,"Festuca arundinacea; Dactylis glomerata; Trifolium pratense, Populus deltoides, Mix, Populus tremuloides",Temperate,Deciduous,Dry,3.0,463.0
Canada,Alberta,2007.0,"Populus deltoides, Mix, Populus tremuloides, Festuca arundinacea; Dactylis glomerata; Trifolium pratense",Temperate,Deciduous,Dry,3.0,463.0
Canada,Alterta,2010.0,"Populus deltoides, Populus petrowskyana",Boreal,Deciduous,Dry,3.4,491.0
United Kingdom,Lincolnshire,2009.5,Miscanthus,Temperate,Deciduous,Dry,9.9,605.0
United Kingdom,Lincolnshire,2010.5,Miscanthus,Temperate,Deciduous,Dry,9.9,605.0
United Kingdom,Lincolnshire,2011.5,Miscanthus,Temperate,Deciduous,Dry,9.9,605.0
United Kingdom,Lincolnshire,2012.5,Miscanthus,Temperate,Deciduous,Dry,9.9,605.0
Germany,Hesse,2007.0,Vicia faba,Temperate,Deciduous,Dry,8.5,650.0
China,Shanxi,2010.0,P. tabulaeformis,Temperate,Evergreen,Dry,8.6,656.7
Finland,Tuupovaara,2006.0,Phalaris arundinacea,Boreal,Deciduous,Dry,2.1,669.0
China,Zhejiang,2010.0,Phyllostachys pubescens,Subtropical,Evergreen,Dry,15.9,1450.0
China,Jilin Province,2013.5,Glycine max,Temperate,Deciduous,Dry,5.9,573.0
China,Ningxia,2014.5,"Stipagrandis, Stipa przewalskyi",Temperate,Deciduous,Dry,7.01,425.0
China,Shaanxi,2013.5,"Triticum aestivum, Zea mays",Temperate,Deciduous,Dry,10.942857142857141,590.8571428571429
China,Shaanxi,2014.5,"Triticum aestivum, Zea mays",Temperate,Deciduous,Dry,10.942857142857141,590.8571428571429
China,Shaanxi,2015.5,Triticum aestivum,Temperate,Deciduous,Dry,13.0,632.0
USA,Arkansas,2011.5,Glycine max,Temperate,Deciduous,Dry,16.6,1284.0
USA,Arkansas,2012.5,Glycine max,Temperate,Deciduous,Dry,16.6,1284.0
Belgium,Hesbaye,2010.0,Hordeum vulgaris; Pisum sativum,Temperate,Deciduous,Dry,10.0,800.0
Mongolia,Dalbay,2009.5,Festuca lenensis,Temperate,Evergreen,Dry,-4.5,295.0
Mongolia,Dalbay,2010.5,Festuca lenensis,Temperate,Evergreen,Dry,-4.5,295.0
Mongolia,Dalbay,2011.5,Festuca lenensis,Temperate,Evergreen,Dry,-4.5,295.0
China,Jiangsu,2010.5,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica,Subtropical,Mixed,Dry,15.6,1100.0
China,Jiangsu,2011.5,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica,Subtropical,Mixed,Dry,15.6,1100.0
China,Jiangsu,2012.5,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica,Subtropical,Mixed,Dry,15.6,1100.0
Indonesia,Central Sulawesi,2007.5,Theobroma cacao; Gliricidia sepium,Tropical,Deciduous,Dry,25.5,2092.0
China,Gansu,2012.5,Stipa bungeana ,Temperate,Deciduous,Dry,7.4,383.0
China,Hebei Province,2008.5,"Zea mays, Triticum aestivum",Temperate,Deciduous,Dry,12.5,480.0
China,North China,1992.5,"Triticum aestivum, Zea mays subsp.",Temperate,Deciduous,Dry,12.199999999999998,536.7
China,Hebei,2011.0,"Triticum aestivum, Zea mays subsp.",Temperate,Deciduous,Dry,12.4,460.0
China,Hebei,2011.0,Triticum aestivum,Temperate,Deciduous,Dry,12.4,460.0
USA,Puerto Rico,1984.0,Dacryodes excelsa,Tropical,Evergreen,Dry,18.3,4000.0
USA,Puerto Rico,1996.5,"Mix, Pinus caribae",Tropical,Evergreen,Dry,22.3,3500.0
Puerto Rico,Northeast Puerto Rico,2011.5,"Dacryodes excelsa, Cyathea bryophila",Subtropical,Deciduous,Wet,22.0,4193.0
USA,Puerto Rico,1996.5,"Pinus caribae, Myrica splendens; Miconia prasina; Casearia arborea",Tropical,Evergreen,Dry,22.3,3920.0
USA,Puerto Rico,2006.0,Various,Tropical,Evergreen,Dry,23.0,3500.0
USA,Puerto Rico,2006.0,Various,Tropical,Evergreen,Dry,21.0,4300.0
Russia,Komi,2002.0,Picea,Boreal,Evergreen,Dry,0.1,550.0
Russia,Komi,2003.0,Picea,Boreal,Evergreen,Dry,0.1,550.0
USA,Maine,1992.0,Picea rubens,Temperate,Evergreen,Dry,4.6,1119.0
USA,Maine,1992.0,Picea rubens,Temperate,Evergreen,Dry,4.6,1119.0
Malaysia,Saratok,2012.5,Ananas comosus,Tropical,Deciduous,Wet,27.9,3749.0
Spain,Alt Empordà,2008.5,"Erica arborea, Brachipodium retusum, Lavandula stoechas",Mediterranean,Deciduous,Dry,15.5,450.0
Spain,Alt Empordà,2008.5,Cistus monspeliensis; Cistus albidu; Cistus salvifolius; Calicotome spinosa,Mediterranean,Deciduous,Dry,15.5,450.0
USA,Wisconsin,2005.0,Acer saccharum,Temperate,Deciduous,Dry,3.9,896.0
USA,Wisconsin,2005.0,Acer saccharum,Temperate,Deciduous,Dry,3.9,896.0
USA,Wisconsin,2005.0,Acer saccharum,Temperate,Deciduous,Dry,3.9,896.0
USA,Wisconsin,2005.0,Acer saccharum,Temperate,Deciduous,Dry,3.9,896.0
Germany,Bavaria,2007.0,Fagus sylvatica,Temperate,Evergreen,Dry,5.5,1357.0
China,Tibet,2008.0,Grasses (mix),Boreal,Deciduous,Dry,-4.1,303.9
China,Tibet,2008.0,Grasses (mix),Boreal,Deciduous,Dry,-4.1,303.9
China,Tibet,2008.0,Grasses (mix),Boreal,Deciduous,Dry,-4.1,303.9
China,Tibet,2008.0,Grasses (mix),Boreal,Deciduous,Dry,-4.1,303.9
China,Tibet,2008.0,Grasses (mix),Boreal,Deciduous,Dry,-4.1,303.9
Thailand,Kanchanaburi,1997.0,Shorea siamensis; Vitex peduncularis; Dillenia parviflora; Xylia xylocarpa,Tropical,Evergreen,Dry,25.0,1650.0
Thailand,Kanchanaburi,1998.0,Shorea siamensis; Vitex peduncularis; Dillenia parviflora; Xylia xylocarpa,Tropical,Evergreen,Dry,25.0,1650.0
Thailand,Lampang,2001.5,Tectona grandis,Tropical,Deciduous,Dry,25.8,1284.0
Thailand,Lampang,2002.5,Tectona grandis,Tropical,Deciduous,Dry,25.8,1284.0
Thailand,Lampang,2003.5,Tectona grandis,Tropical,Deciduous,Dry,25.8,1284.0
Thailand,Lampang,2004.5,Tectona grandis,Tropical,Deciduous,Dry,25.8,1284.0
Thailand,Lampang,2010.5,"Tectona grandis; bamboo, Tectona grandis",Tropical,Deciduous,Dry,25.3,1382.6
Argentina,Santa-Cruz Province,2012.0,Jarava chrysophylla,Temperate,Deciduous,Dry,7.1,235.0
Malawi,Zomba,2002.0,"Zea mays, gliricidia sepium, Zea mays",Subtropical,Deciduous,Dry,24.0,930.0
USA,California,2003.5,Artemesia tridentata; Purshia tridentata,Temperate,Deciduous,Dry,5.9,586.0
USA,North Dakota,2012.5,Medicago sativa,Temperate,Deciduous,Dry,10.0,412.0
USA,Michigan,1992.0,"Acer saccharum-Tilia americana, Acer saccharum-Quercus rubra",Temperate,Deciduous,Dry,7.2,810.0
China,Mongolia,2013.0,"Medicago sativa, Elymus nutans, Medicago sativa, Elymus nutans",Temperate,Deciduous,Dry,0.5,300.0
China,Heilongjiang,2008.5,"Pinus koraiensis, Larix gmelinii, Hardwood forest, Quercus mongolica",Temperate,Evergreen,Dry,2.8,770.0
China,Heilongjiang,2005.0,"Larix gmelinii, Fraxinus mandshurica",Temperate,Evergreen,Dry,2.8,723.0
China,Heilongjiang,2006.0,"Larix gmelinii, Fraxinus mandshurica",Temperate,Evergreen,Dry,2.8,723.0
China,Heilongjiang,2007.0,"Larix gmelinii, Fraxinus mandshurica",Temperate,Evergreen,Dry,2.8,723.0
China,Sichuan,2009.0,Abies faxoniana,Temperate,Evergreen,Dry,8.9,900.0
China,Sichuan,2010.0,Abies faxoniana,Temperate,Evergreen,Dry,8.9,900.0
China,Sichuan,2010.5,Pinus tabulaeformis; Pinus armandi,Temperate,Evergreen,Dry,8.9,900.0
China,Sichuan,2011.0,Abies faxoniana,Temperate,Evergreen,Dry,8.9,900.0
China,Tibet,2010.0,Pinus tabuliformis,Boreal,Evergreen,Dry,8.9,900.0
Italy,Mongiana,2014.5,Geranium versicolor L.,Mediterranean,Deciduous,Dry,10.1,1180.0
USA,Michigan,2012.5,Secale cereale,Temperate,Deciduous,Dry,13.0,977.0
USA,Michigan,2013.0,Secale cereale,Temperate,Deciduous,Dry,13.0,977.0
USA,Michigan,2013.5,Secale cereale,Temperate,Deciduous,Dry,13.0,977.0
Canada,Saskatchewan,1970.0,"Grasses (mix), Triticum aestivum",Temperate,Deciduous,Dry,3.3,390.0
Canada,Saskatchewan,1971.0,"Andropogon spp.; Koeleria spp., Andropogon spp; Koeleria spp., Grasses (mix)",Temperate,Deciduous,Dry,3.3,390.0
USA,Washington,2006.0,Pseudotsuga menziesii,Temperate,Evergreen,Dry,10.7,2400.0
USA,Washington,2007.0,Pseudotsuga menziesii,Temperate,Evergreen,Dry,10.7,2400.0
Argentina,Santa-Cruz Province,2012.0,Junellia tridens,Temperate,Deciduous,Dry,6.5,155.0
Kenya,Kericho,2015.5,Camelia sinensis var. sinensis L.,Tropical,Deciduous,Dry,16.85,1875.0
USA,Indiana,2007.0,Acer saccharinum; Quercus alba; Platanus occidentalis; Populus deltoides,Temperate,Deciduous,Dry,11.3,1095.0
USA,Indiana,2007.0,Acer saccharinum; Quercus alba; Platanus occidentalis; Populus deltoides,Temperate,Deciduous,Dry,11.3,1095.0
China,Sichuan,2009.0,"Deschampsia caespitosa, Potentilla anserine, Blysmus sinocompressus",Boreal,Deciduous,Dry,0.8,749.0
USA,Wyoming,2010.0,Pinus contorta,Temperate,Evergreen,Dry,-2.0,900.0
China,Zhejiang,2010.0,"Castanopsis eyrei (Fagaceae), Daphniphyllum oldhamii",Subtropical,Evergreen,Dry,15.1,2000.0
China,Yunnan,2005.0,Pometia tomentosa; Terminalia myriocarpa; Gironniera subaequalis; Garuga floribunda,Tropical,Mixed,Dry,21.7,1487.0
Poland,Rzecin peatland site,2008.0,Menyantho,Temperate,Deciduous,Wet,8.5,526.0
USA,Oregon,1996.0,Pinus ponderosa,Temperate,Evergreen,Dry,8.1,600.0
USA,Oregon,1996.5,Pinus ponderosa,Temperate,Evergreen,Dry,8.1,600.0
USA,Oregon,1997.0,Pinus ponderosa,Temperate,Evergreen,Dry,8.1,600.0
USA,Oregon,1999.0,Pinus ponderosa,Temperate,Evergreen,Dry,8.1,524.0
USA,Oregon,2000.0,Pinus ponderosa,Temperate,Evergreen,Dry,8.1,524.0
USA,Oregon,2001.0,Pinus ponderosa,Temperate,Evergreen,Dry,8.1,524.0
USA,Oregon,1999.0,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,552.0
USA,Oregon,2000.0,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,552.0
USA,Oregon,2001.0,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,552.0
USA,Oregon,1996.5,Pinus ponderosa,Temperate,Evergreen,Dry,8.1,600.0
China,Zhejiang,2010.5,Phyllostachys pubescens,Temperate,Evergreen,Dry,16.2,1464.0
Italy,Pisa,2012.5,"Abutilon theophrasti, Amaranthus retroflexus, Artium lappa, Zea mays",Mediterranean,Deciduous,Dry,14.8,945.0
USA,Missouri,2003.0,Quercus alba; Quercus velutina; Quercus cocinea; Pinus echinata; Carya spp.,Temperate,Deciduous,Dry,13.3,1120.0
China,Sichuan,2008.0,"Picea asperata; Abies faxoniana; Betula albo-sinensis; Betula utilis, Picea asperata",Temperate,Evergreen,Dry,7.27,687.3
Japan,Kyushu,2011.5,Castanopsis cuspidata,Temperate,Evergreen,Dry,17.6,2604.0
USA,UT,2008.0,A. hymenoides,Temperate,Deciduous,Dry,14.4,241.0
Brazil,Sao paulo,2013.0,"Saccharum officinarum L., B. brizantha",Tropical,Deciduous,Dry,21.0,1500.0
Brazil,Jaboticabal,2013.0,Brachiaria brizantha,Tropical,Deciduous,Dry,22.3,1424.0
Brazil,Jaboticabal,2014.0,Brachiaria brizantha,Tropical,Deciduous,Dry,22.3,1424.0
USA,Oregon,2006.0,Pseudotsuga menziesii,Temperate,Evergreen,Dry,11.2,1600.0
USA,Oregon,2007.0,Pseudotsuga menziesii,Temperate,Evergreen,Dry,11.2,1600.0
USA,South Dakota,2002.5,Panicum virgatum,Temperate,Deciduous,Dry,6.3,602.0
Australia,Queensland,2005.0,Avicennia marina; Rhizophora stylosa,Tropical,Evergreen,Wet,20.6,1150.0
USA,Indiana,1995.5,Acer saccharum; Liriodendron tulipifera,Temperate,Deciduous,Dry,11.1,1012.0
USA,Indiana,1999.0,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra,Temperate,Deciduous,Dry,10.8,1094.0
USA,Indiana,2000.0,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra,Temperate,Deciduous,Dry,10.8,1094.0
USA,Indiana,2001.0,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra,Temperate,Deciduous,Dry,10.8,1094.0
USA,Indiana,2002.0,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra,Temperate,Deciduous,Dry,10.8,1094.0
Japan,Gifu,2001.5,Quercus crispula; Betula ermanii,Temperate,Deciduous,Dry,7.2,2275.0
China,Shaanxi,2011.5,"Quercus liaotungensis, Platycladus orientalis, Robinia pseudoacacia, Syringa oblata; Rosa hugonis; Caragana microphylla",Temperate,Deciduous,Dry,10.1,504.7
China,Yunnan,2011.5,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Evergreen,Dry,11.3,1840.0
Japan,Nagano,2013.0,Quercus serrata,Temperate,Deciduous,Dry,8.2,1241.7
China,Beijing,1993.5,"Betula platyphylla, Quercus wutaishanica, Pinus tabulaeformis",Tropical,Deciduous,Dry,4.8,611.9
China,Beijing,2014.0,"Pinus tabulaeformis, Quercus wutaishanica, Betula platyphylla",Tropical,Evergreen,Dry,4.8,611.9
China,Shaanxi,2009.5,"Robinia pseudoacacia, Quercus liaotungensis",Temperate,Deciduous,Dry,10.6,498.0
China,Shaanxi,2010.0,"Robinia pseudoacacia, Quercus liaotungensis",Temperate,Deciduous,Dry,10.6,498.0
China,Shaanxi,2013.5,Quercus liaotungensis,Subtropical,Deciduous,Dry,10.1,504.7
Philippines,Luzon,2007.0,"Celtis luzonica; Ficus balete; Diplodiscus paniculatus, Swietenia macrophylla",Tropical,Evergreen,Dry,26.0,2397.0
Japan,Hiroshima,1980.0,Pinus densiflora,Temperate,Evergreen,Dry,15.0,1544.0
Japan,Hiroshima,1981.5,Pinus densiflora,Temperate,Evergreen,Dry,15.0,1544.0
China,Sichuan,2006.0,Neolitsea aurate,Subtropical,Evergreen,Dry,12.8,1780.0
Turkey,Artvin,1995.0,"Bromus inermis; Agrostis tenuis; Phleum pratense; Poa pratensis; Festuca spp., Robinia pseudoacacia",Temperate,Deciduous,Dry,13.5,1010.0
Argentina,Santa-Cruz Province,2012.0,Candida antarctica,Temperate,Deciduous,Dry,5.1,420.0
USA,Missouri,2004.0,Quercus alba; Quercus velutina; Quercus cocinea; Pinus echinnata; Carya spp.,Temperate,Deciduous,Dry,13.3,1120.0
Japan,Agro-Environmental Sciences station,2002.0,"Glycine max, Hordeum vulgare",Temperate,Deciduous,Dry,14.5,1200.0
Japan,Agro-Environmental Sciences station,2003.0,"Glycine max, Hordeum vulgare",Temperate,Deciduous,Dry,14.5,1200.0
Japan,Agro-Environmental Sciences station,2004.0,"Glycine max, Hordeum vulgare",Temperate,Deciduous,Dry,14.5,1200.0
